standort_id,patch_idx,patch_row,patch_col,patch_x_mm,patch_y_mm,patch_size_px,valid_ratio,roughness_index,var_Nz,surface_entropy_Nz,albedo_variance,skewness_Nz,kurtosis_Nz,edge_mean,edge_std,edge_p95,edge_density_global,std_Nx,std_Ny,albedo_mean,mean_deviation_deg
S003,13,1,6,300,50,193,0.7100593304518242,0.31260199966397273,0.0043139588087797165,2.179728419943732,0.08400814980268478,-2.793588399887085,11.429909706115723,0.22017459571361542,0.21067123115062714,0.6329473257064819,0.07361336912548679,0.21759890019893646,0.2244342416524887,0.9483968615531921,16.507190704345703
S003,14,2,0,0,100,193,0.6454669924024806,,,,,,,,,,,,,,
S003,15,2,1,50,100,193,0.8912722489194341,0.35093416813816897,0.004976154305040836,2.4162519616434617,0.0987108126282692,-2.0586960315704346,5.827631950378418,0.2699364721775055,0.23257428407669067,0.7301881909370422,0.11196120365071237,0.23868723213672638,0.2572609484195709,0.9554081559181213,18.949405670166016
S003,16,2,2,100,100,193,0.9631936427823565,0.3549630852714662,0.004717361181974411,2.416319128594969,0.12220294028520584,-1.759050726890564,3.7547454833984375,0.2593942880630493,0.2151464968919754,0.6874014735221863,0.100897485924522,0.24594396352767944,0.2559499144554138,0.9918217062950134,18.890825271606445
S003,17,2,3,150,100,193,0.9718650165105104,0.3581220377184164,0.004478983115404844,2.4221281087917066,0.12844941020011902,-1.5486745834350586,2.641353130340576,0.2665219008922577,0.2109065055847168,0.6865095496177673,0.10582580591696363,0.25393858551979065,0.25252047181129456,1.0331393480300903,19.013652801513672
S003,18,2,4,200,100,193,0.952052404091385,0.3713751010729398,0.004895702935755253,2.498313961147943,0.13245771825313568,-1.3483705520629883,1.9375243186950684,0.28412848711013794,0.2175903171300888,0.7064222693443298,0.125482897667992,0.25892800092697144,0.26622501015663147,0.9692643880844116,19.874311447143555
S003,19,2,5,250,100,193,0.9428172568391098,0.3591014475987314,0.005326772574335337,2.4391140048993654,0.09834503382444382,-1.8912692070007324,4.649519920349121,0.27044767141342163,0.23086951673030853,0.7317260503768921,0.11856829636379168,0.25621041655540466,0.25161492824554443,0.9498969316482544,19.05636978149414
S003,20,2,6,300,100,193,0.8416870251550377,0.3439586385833702,0.0044217403046786785,2.369338190717655,0.10257948935031891,-2.0053353309631348,5.263968467712402,0.25198498368263245,0.2119085192680359,0.6781877279281616,0.09686782342434294,0.2331887036561966,0.2528449594974518,0.9539589285850525,18.48214340209961
S003,21,3,0,0,150,193,0.7644500523503986,0.33468238993584687,0.004116273019462824,2.380869700408799,0.0825679749250412,-1.6942285299301147,3.685723304748535,0.24461250007152557,0.19737733900547028,0.6405047178268433,0.08642669007901668,0.2119797319173813,0.258992075920105,0.9822050333023071,18.635942459106445
S003,22,3,1,50,150,193,0.9098767752154421,0.3668142383355961,0.005292018409818411,2.4950222838671445,0.10730600357055664,-1.507822036743164,2.318057060241699,0.28542909026145935,0.22947020828723907,0.7494641542434692,0.1371415083205476,0.24096089601516724,0.2765692174434662,0.9785413146018982,19.6890926361084
S003,23,3,2,100,150,193,0.9749255013557411,0.37042893693889134,0.005089017562568188,2.493709308013673,0.11899004876613617,-1.4157220125198364,2.0591330528259277,0.28038060665130615,0.22102820873260498,0.72596275806427,0.12419110560374501,0.2544901967048645,0.26916971802711487,0.9779319167137146,19.71932029724121
S003,24,3,3,150,150,193,0.987758060619077,0.37695716968525866,0.005078949499875307,2.520185830093164,0.1389741152524948,-1.3048332929611206,1.4562125205993652,0.28754937648773193,0.21936121582984924,0.7314749956130981,0.1334221183377273,0.2603619694709778,0.2725955843925476,1.0578076839447021,20.094345092773438
S003,25,3,4,200,150,193,0.9908990845391823,0.3825383929989554,0.005535996053367853,2.554093424162475,0.14051006734371185,-1.3749639987945557,1.87288236618042,0.29131680727005005,0.2253277450799942,0.7395330667495728,0.13768626388512598,0.26836979389190674,0.2726046144962311,1.070212960243225,20.441837310791016
S003,26,3,5,250,150,193,0.9657172004617574,0.38670037439898663,0.005530112888664007,2.5845167814382237,0.13190676271915436,-1.4243566989898682,2.2909798622131348,0.2999785244464874,0.22872358560562134,0.7464885115623474,0.14063716223729567,0.26807621121406555,0.27869755029678345,1.0110743045806885,20.88738441467285
S003,27,3,6,300,150,193,0.868936078820908,0.3705693738775669,0.005751493386924267,2.533678001529516,0.09842512756586075,-1.732840657234192,4.057791709899902,0.2931748926639557,0.23911719024181366,0.770973265171051,0.14292334785429603,0.24153892695903778,0.2810348868370056,0.9427787065505981,20.20675277709961
S003,28,4,0,0,200,193,0.7485301618835405,0.342365776018912,0.004850471392273903,2.4291181111981937,0.07935674488544464,-1.8477864265441895,4.847142696380615,0.256729394197464,0.21157434582710266,0.6867024898529053,0.10232408005164623,0.22918301820755005,0.2543412446975708,0.9943559765815735,19.03266716003418
S003,29,4,1,50,200,193,0.9012859405621627,0.36287155978226443,0.0051901633851230145,2.485981212936511,0.09627106040716171,-1.6393394470214844,3.1502437591552734,0.28085511922836304,0.2276902049779892,0.7327393889427185,0.1260872155367568,0.24522238969802856,0.26747289299964905,0.9615920782089233,19.620370864868164
S003,30,4,2,100,200,193,0.9867647453622916,0.35202150998344445,0.004477158188819885,2.389144316957027,0.1380700170993805,-1.6846712827682495,3.587952136993408,0.2601446211338043,0.21390847861766815,0.6801204681396484,0.10711176406573077,0.24320152401924133,0.2545037567615509,1.0579967498779297,18.60873794555664
S003,31,4,3,150,200,193,0.9952213482241133,0.3717370013627073,0.0048680477775633335,2.499125655951385,0.1578877866268158,-1.3817417621612549,1.9153246879577637,0.2770903706550598,0.21186405420303345,0.6960725784301758,0.118556283887675,0.25629520416259766,0.2692604064941406,1.0983831882476807,19.879575729370117
S003,32,4,4,200,200,193,0.9913554726301377,0.3738855282096898,0.005314127076417208,2.5160728685963507,0.12605294585227966,-1.4703590869903564,2.4159798622131348,0.28156569600105286,0.22281336784362793,0.7191175818443298,0.12446177593630676,0.26456785202026367,0.26418599486351013,1.0361782312393188,19.981369018554688
S003,33,4,5,250,200,193,0.9650460415044699,0.37159463658156666,0.005085687153041363,2.506483141394334,0.1317969560623169,-1.6214163303375244,3.4839420318603516,0.2864336669445038,0.22201940417289734,0.7272637486457825,0.12596322363479567,0.24732668697834015,0.27733027935028076,0.9951655268669128,19.974939346313477
S003,34,4,6,300,200,193,0.8889634621063652,0.36875584945943374,0.005720013752579689,2.535847831639928,0.0943833738565445,-1.678731918334961,3.339399814605713,0.2853265106678009,0.2334994524717331,0.7570942044258118,0.1310361489445233,0.24327537417411804,0.27712446451187134,0.9397227764129639,20.171167373657227
S003,35,5,0,0,250,193,0.6802330263899702,,,,,,,,,,,,,,
S003,36,5,1,50,250,193,0.8882923031490778,0.3344138416170172,0.004105163272470236,2.306307316215751,0.09453745931386948,-1.9970715045928955,5.12822151184082,0.24090568721294403,0.20833973586559296,0.6543636918067932,0.08858196324951643,0.22516024112701416,0.24725590646266937,0.9853003621101379,17.769559860229492
S003,37,5,2,100,250,193,0.9676232919004537,0.3349004336339531,0.003847623709589243,2.293018848484965,0.11077225208282471,-1.7999513149261475,3.9204177856445312,0.2403620481491089,0.20387648046016693,0.648850679397583,0.0872846322448187,0.23599989712238312,0.2376180738210678,0.977177083492279,17.659114837646484
S003,38,5,3,150,250,193,0.9650728878627615,0.3587101230729906,0.004563282243907452,2.429680847998032,0.11735840141773224,-1.63853919506073,3.6001205444335938,0.26922646164894104,0.21349088847637177,0.6898657083511353,0.10999221097140313,0.2588852047920227,0.24829700589179993,0.9723285436630249,19.093711853027344
S003,39,5,4,200,250,193,0.975784584821069,0.3549374335917353,0.004630777984857559,2.4169237473741867,0.11556688696146011,-1.616362452507019,2.97896146774292,0.2627331018447876,0.21505281329154968,0.6902881264686584,0.10600599774396786,0.2560475766658783,0.24580524861812592,0.9939460754394531,18.868160247802734
S003,40,5,5,250,250,193,0.9206958576069156,0.36128584970658467,0.005917738191783428,2.47291293088307,0.09680671244859695,-1.9281731843948364,4.581395626068115,0.2857641875743866,0.24548527598381042,0.7849763035774231,0.1328765126111678,0.2453642338514328,0.26518645882606506,0.9139420986175537,19.37594223022461
S003,41,5,6,300,250,193,0.8436199629520256,0.33101859693868174,0.0046636792831122875,2.3152596921735586,0.0786491110920906,-2.296708106994629,7.1978654861450195,0.24884209036827087,0.23175011575222015,0.7042903900146484,0.09594577393075357,0.2236352264881134,0.24405039846897125,0.9079908132553101,17.84099578857422
S003,42,6,0,0,300,193,0.6505678004778652,,,,,,,,,,,,,,
S003,43,6,1,50,300,193,0.7853096727428924,0.30827936261854577,0.0036427341401576996,2.156739030461318,0.07813813537359238,-2.5334789752960205,8.913167953491211,0.21407170593738556,0.19734884798526764,0.6002525091171265,0.06710652263093121,0.22052475810050964,0.21541818976402283,0.975283145904541,16.363052368164062
S003,44,6,2,100,300,193,0.8770973717415232,0.3238113397774454,0.00383767019957304,2.256605427910366,0.08518221974372864,-2.1560559272766113,6.225200653076172,0.23122698068618774,0.2042265087366104,0.6355767250061035,0.0805607419423954,0.231504425406456,0.2264055758714676,0.9447014331817627,17.308185577392578
S003,45,6,3,150,300,193,0.9278638352707456,0.34310709540811535,0.004412252455949783,2.368053564159043,0.08946949243545532,-1.8151907920837402,4.32780122756958,0.257443904876709,0.21745100617408752,0.6910892128944397,0.10635958567212546,0.2510220408439636,0.23390257358551025,0.9664809703826904,18.36867904663086
S003,46,6,4,200,300,193,0.8826545679078633,0.3611597868615555,0.005394172389060259,2.483474218744934,0.08879072219133377,-1.8372207880020142,4.334535598754883,0.277454137802124,0.23016756772994995,0.7408063411712646,0.12008029685503985,0.26847273111343384,0.24157562851905823,0.9319920539855957,19.555294036865234
S003,47,6,5,250,300,193,0.855835055974657,0.3276721391729795,0.00462647620588541,2.2831311431287817,0.0798255056142807,-2.4123940467834473,7.893464088439941,0.24061575531959534,0.2207919955253601,0.6763173937797546,0.09043571002854543,0.23207548260688782,0.2313222885131836,0.9338394403457642,17.5031795501709
S003,48,6,6,300,300,193,0.7203414856774678,0.3065049238147415,0.00455378508195281,2.1620162496506943,0.0651044175028801,-2.731316089630127,10.040657997131348,0.22332926094532013,0.22113201022148132,0.6733691096305847,0.08586762075134168,0.2071647197008133,0.22589388489723206,0.9000937342643738,16.289947509765625
S004,0,0,0,0,0,193,0.2531611586888239,,,,,,,,,,,,,,
S004,1,0,1,50,0,193,0.46530108190823916,,,,,,,,,,,,,,
S004,2,0,2,100,0,193,0.5353163843324653,,,,,,,,,,,,,,
S004,3,0,3,150,0,193,0.6364197696582459,,,,,,,,,,,,,,
S004,4,0,4,200,0,193,0.6320438132567318,,,,,,,,,,,,,,
S004,5,0,5,250,0,193,0.5973583183441166,,,,,,,,,,,,,,
S004,6,0,6,300,0,193,0.47628124244946174,,,,,,,,,,,,,,
S004,7,1,0,0,50,193,0.4152594700528873,,,,,,,,,,,,,,
S004,8,1,1,50,50,193,0.7616311847297914,0.29615898871380664,0.0035443564411252737,2.067834727567398,0.08042655140161514,-2.5978219509124756,9.082667350769043,0.18316684663295746,0.1741112917661667,0.5299813747406006,0.05784279168135354,0.20952272415161133,0.20930927991867065,0.968231737613678,15.463728904724121
S004,9,1,2,100,50,193,0.7995919353539692,0.3463157922067015,0.005300234071910381,2.375610198389906,0.08727478235960007,-2.109234571456909,5.51115608215332,0.23165446519851685,0.2085346132516861,0.6455928683280945,0.09824066612946548,0.2524092197418213,0.23711645603179932,0.9468233585357666,18.347198486328125
S004,10,1,3,150,50,193,0.8900910091546081,0.34488574561863106,0.004574636463075876,2.358043041329669,0.07968545705080032,-1.8571141958236694,4.226766109466553,0.23756064474582672,0.20260131359100342,0.6490195393562317,0.10137234202985974,0.2570224404335022,0.22996878623962402,0.952407717704773,18.20356559753418
S004,11,1,4,200,50,193,0.8715133292168917,0.3386070978298762,0.004121421370655298,2.3249596719472683,0.08946625888347626,-1.7595075368881226,3.76145601272583,0.23635418713092804,0.20444056391716003,0.6485655903816223,0.10371807904383452,0.2532344162464142,0.224782332777977,0.9537873864173889,17.925519943237305
S004,12,1,5,250,50,193,0.8215791027947059,0.3294384336039328,0.003699824446812272,2.2677544956270315,0.07648944854736328,-1.8800970315933228,4.438488960266113,0.22187775373458862,0.1900145411491394,0.6011612415313721,0.0839786948991929,0.2417723536491394,0.22377625107765198,0.9452863931655884,17.395885467529297
S004,13,1,6,300,50,193,0.7649601331579371,0.2604186553928252,0.002135766437277198,1.7677146933398447,0.0707278922200203,-3.3666226863861084,17.491174697875977,0.1556316614151001,0.16164740920066833,0.4574952721595764,0.03969256685618025,0.18475385010242462,0.18353171646595,0.9570209980010986,13.222895622253418
S004,14,2,0,0,100,193,0.6067813901044323,,,,,,,,,,,,,,
S004,15,2,1,50,100,193,0.7952965180273296,0.3371533597626445,0.00470878416672349,2.3336302816218586,0.07585304975509644,-2.1464288234710693,6.0285444259643555,0.22078920900821686,0.19493824243545532,0.5988010168075562,0.08179179044018363,0.22472169995307922,0.25134149193763733,0.9319574236869812,17.96398162841797
S004,16,2,2,100,100,193,0.928696072377782,0.3629479717877388,0.005336913745850325,2.4584581999492134,0.09193900972604752,-1.7864254713058472,3.8585615158081055,0.250079870223999,0.2076815366744995,0.6697461009025574,0.11325990807388778,0.256289541721344,0.25699591636657715,0.9527539610862732,19.245145797729492
S004,17,2,3,150,100,193,0.9537974173803324,0.37753461880211275,0.005658151116222143,2.5294552809667366,0.0948714017868042,-1.5041626691818237,2.34468412399292,0.2767978608608246,0.22754737734794617,0.7370181679725647,0.14383021841927493,0.269822895526886,0.2640605866909027,0.9659412503242493,20.06431770324707
S004,18,2,4,200,100,193,0.9653145050873849,0.36327736046097747,0.0050220610573887825,2.4503893495758877,0.12322831153869629,-1.6441742181777954,3.2263264656066895,0.2621242105960846,0.21717822551727295,0.6971365809440613,0.13043357343493617,0.25411123037338257,0.2596110999584198,0.9917939305305481,19.194849014282227
S004,19,2,5,250,100,193,0.9200246986496282,0.34952702535124086,0.004504580516368151,2.3717796233216437,0.10574173182249069,-1.7266699075698853,3.505265712738037,0.245667964220047,0.21058063209056854,0.6599254608154297,0.10939597315436242,0.24366658926010132,0.2505907714366913,0.9489165544509888,18.375667572021484
S004,20,2,6,300,100,193,0.8754597438857419,0.3251503033522072,0.0038737517315894365,2.246091996886649,0.08504626899957657,-2.153942584991455,6.202827453613281,0.2227545529603958,0.20281821489334106,0.6257199048995972,0.09334559950935296,0.21560776233673096,0.2433844953775406,0.9560125470161438,17.19889259338379
S004,21,3,0,0,150,193,0.6007141131305539,,,,,,,,,,,,,,
S004,22,3,1,50,150,193,0.8306531718972321,0.39142849699893617,0.0075537520460784435,2.66020296762162,0.09250564873218536,-1.6083191633224487,2.7607407569885254,0.26830172538757324,0.21709926426410675,0.704574704170227,0.13192850909796064,0.25534069538116455,0.29667726159095764,0.923269510269165,21.494766235351562
S004,23,3,2,100,150,193,0.9553008134446562,0.38834856675692814,0.006091888062655926,2.59310912363493,0.10840965807437897,-1.4015252590179443,1.948014259338379,0.2780410051345825,0.22083933651447296,0.7174553871154785,0.1423111510791367,0.27201220393180847,0.27717137336730957,1.009883165359497,20.801067352294922
S004,24,3,3,150,150,193,0.9837847995919353,0.38198781476686383,0.005379651673138142,2.549312066416375,0.1286427080631256,-1.4057743549346924,2.0282249450683594,0.27815425395965576,0.21943849325180054,0.7187709212303162,0.14304816482466912,0.26009824872016907,0.2797563076019287,1.018362283706665,20.446876525878906
S004,25,3,4,200,150,193,0.993852183951247,0.3745135969169977,0.004944234620779753,2.508721070638408,0.12666043639183044,-1.3410944938659668,1.642350673675537,0.276228129863739,0.2119484543800354,0.7043229937553406,0.1398433279308482,0.2650792896747589,0.2645626664161682,1.0581245422363281,20.03119659423828
S004,26,3,5,250,150,193,0.9800263094311257,0.3638265697323466,0.004608395043760538,2.4546896349824276,0.10103903710842133,-1.4609822034835815,2.329730987548828,0.2700110673904419,0.20834018290042877,0.6845323443412781,0.13296808656348447,0.2485414743423462,0.2657007873058319,0.9808703660964966,19.354625701904297
S004,27,3,6,300,150,193,0.8658219012590942,0.34518586575259486,0.004474873188883066,2.3693418670561357,0.06935391575098038,-1.8146122694015503,4.3039398193359375,0.24980346858501434,0.207815483212471,0.6710904836654663,0.11466311122135747,0.22983033955097198,0.25754863023757935,0.9324609041213989,18.377830505371094
S004,28,4,0,0,200,193,0.671158957287444,,,,,,,,,,,,,,
S004,29,4,1,50,200,193,0.8532578055786733,0.3553888544119012,0.005293197929859161,2.437098782420332,0.08490242063999176,-1.7718185186386108,3.651916980743408,0.24439138174057007,0.21094296872615814,0.678658664226532,0.11210395494446716,0.23248527944087982,0.26879701018333435,0.951785147190094,18.98918914794922
S004,30,4,2,100,200,193,0.9586029155145105,0.37500867870052845,0.005527364555746317,2.52105050226692,0.10082137584686279,-1.5285645723342896,2.3826851844787598,0.2564924359321594,0.20669563114643097,0.6731279492378235,0.11941636093763128,0.2547891438007355,0.2751617729663849,0.9952254891395569,19.988357543945312
S004,31,4,3,150,200,193,0.9932078713522511,0.3713792033338424,0.0053140814416110516,2.492604237877249,0.12491055577993393,-1.4926859140396118,2.1233339309692383,0.26610416173934937,0.2152293622493744,0.6984390616416931,0.13420369769704832,0.2602900266647339,0.26489925384521484,1.0433428287506104,19.688304901123047
S004,32,4,4,200,200,193,0.9908453918225992,0.3784822956126403,0.005339114461094141,2.534534058773241,0.12151798605918884,-1.4262304306030273,2.126654624938965,0.2760012447834015,0.21667900681495667,0.704342782497406,0.14219139481955131,0.26440608501434326,0.27081039547920227,1.025416612625122,20.25322151184082
S004,33,4,5,250,200,193,0.9668715938682918,0.35882746712250435,0.004711782094091177,2.433022101958539,0.08901708573102951,-1.6538642644882202,3.240665912628174,0.26202717423439026,0.21463525295257568,0.6949952840805054,0.1270026377898098,0.24375727772712708,0.2633240222930908,0.9576963186264038,19.081823348999023
S004,34,4,6,300,200,193,0.9066552122204623,0.3239747373647564,0.0037510599941015244,2.2591486172332615,0.08131766319274902,-1.9542135000228882,4.8103437423706055,0.22784258425235748,0.1969790756702423,0.6292821764945984,0.09229539263295038,0.21351352334022522,0.24366289377212524,0.9403361082077026,17.326034545898438
S004,35,5,0,0,250,193,0.6456549169105211,,,,,,,,,,,,,,
S004,36,5,1,50,250,193,0.8815807135762034,0.32367380028496856,0.0041123987175524235,2.2407592712651807,0.07719680666923523,-2.3101794719696045,7.147851943969727,0.21038800477981567,0.19124138355255127,0.5843140482902527,0.07704488702113405,0.2183333784341812,0.23894615471363068,0.9518470764160156,17.10851287841797
S004,37,5,2,100,250,193,0.9248838895003892,0.35941220901396403,0.005581218749284744,2.450170067494503,0.1111476868391037,-1.8840407133102417,4.352405548095703,0.24052441120147705,0.20535476505756378,0.6568159461021423,0.10725378073205422,0.2548918128013611,0.2533915936946869,0.9790241122245789,19.113906860351562
S004,38,5,3,150,250,193,0.9515960160004295,0.3668866331367846,0.005768490955233574,2.492373246201945,0.12381035834550858,-1.7072089910507202,3.251631259918213,0.26322612166404724,0.21773967146873474,0.7004038095474243,0.12952096146250636,0.257303386926651,0.2615354061126709,0.9933252334594727,19.54461669921875
S004,39,5,4,200,250,193,0.9664420521356278,0.3637139095818813,0.0056517343036830425,2.462855303336747,0.12954281270503998,-1.8174811601638794,4.016224384307861,0.2665834426879883,0.22866834700107574,0.7288241386413574,0.1307536320453346,0.26411178708076477,0.25006553530693054,1.008614420890808,19.23363494873047
S004,40,5,5,250,250,193,0.9308706273993933,0.3568878004547095,0.005217538680881262,2.4474077323827257,0.09490086138248444,-1.8154960870742798,4.104028224945068,0.2613382041454315,0.21926775574684143,0.694582998752594,0.12086866239833881,0.2486942708492279,0.2559688687324524,0.9528817534446716,19.147075653076172
S004,41,5,6,300,250,193,0.8241563531906897,0.32828473431134403,0.004520786460489035,2.291447330100447,0.07651087641716003,-2.2920680046081543,7.088844299316406,0.23110505938529968,0.21180762350559235,0.6524909734725952,0.09697384279618229,0.21346014738082886,0.24941056966781616,0.9366143941879272,17.58079719543457
S004,42,6,0,0,300,193,0.4575424843619963,,,,,,,,,,,,,,
S004,43,6,1,50,300,193,0.6806894144809257,,,,,,,,,,,,,,
S004,44,6,2,100,300,193,0.8239147359660662,0.336143628158442,0.005296825431287289,2.3484364513323426,0.07098072022199631,-2.334876775741577,7.124725341796875,0.2402212917804718,0.21657897531986237,0.6730679273605347,0.10827631150211796,0.24488696455955505,0.23026704788208008,0.9293605089187622,18.120689392089844
S004,45,6,3,150,300,193,0.8521571048887219,0.3661459029844577,0.005788211245089769,2.5174228876108837,0.0958830937743187,-1.6269320249557495,2.8282432556152344,0.2545446753501892,0.20924745500087738,0.6793524622917175,0.11949467582382962,0.2812052369117737,0.23449186980724335,0.959949254989624,19.87333106994629
S004,46,6,4,200,300,193,0.8735268060887541,0.34504028787465996,0.0052467817440629005,2.4049104830322627,0.09375680238008499,-1.919816255569458,4.547179698944092,0.24849866330623627,0.2188510149717331,0.6951078176498413,0.11783145860224968,0.25775691866874695,0.22937779128551483,0.9633758068084717,18.6393985748291
S004,47,6,5,250,300,193,0.7842358184112325,0.33920296473401995,0.00537604745477438,2.3713862262873207,0.07935277372598648,-2.2818126678466797,6.959647178649902,0.2504383623600006,0.22763299942016602,0.7185955047607422,0.11960838011775983,0.24715130031108856,0.23232495784759521,0.9353103637695312,18.3538818359375
S004,48,6,6,300,300,193,0.6488764799055008,,,,,,,,,,,,,,
S005,0,0,0,0,0,193,0.263201696689844,,,,,,,,,,,,,,
S005,1,0,1,50,0,193,0.407742489731268,,,,,,,,,,,,,,
S005,2,0,2,100,0,193,0.46927434293538084,,,,,,,,,,,,,,
S005,3,0,3,150,0,193,0.41987704367902495,,,,,,,,,,,,,,
S005,4,0,4,200,0,193,0.4524953690031947,,,,,,,,,,,,,,
S005,5,0,5,250,0,193,0.40887003677951084,,,,,,,,,,,,,,
S005,6,0,6,300,0,193,0.35622432816988375,,,,,,,,,,,,,,
S005,7,1,0,0,50,193,0.4266423259684824,,,,,,,,,,,,,,
S005,8,1,1,50,50,193,0.6758839163467476,,,,,,,,,,,,,,
S005,9,1,2,100,50,193,0.8375795323364386,0.2716315356895826,0.0021575680002570152,1.8441420409825549,0.03789183869957924,-2.537425994873047,9.29964828491211,0.18513980507850647,0.17972861230373383,0.5464097857475281,0.08567582294304305,0.19893795251846313,0.18495237827301025,0.7576878070831299,13.744715690612793
S005,10,1,3,150,50,193,0.8762382882761953,0.2834404472475532,0.002241460606455803,1.9318431624819536,0.039712775498628616,-2.0483241081237793,5.672920227050781,0.19357621669769287,0.1714905947446823,0.5346575975418091,0.090780967554153,0.21419553458690643,0.1856307089328766,0.7677839398384094,14.438926696777344
S005,11,1,4,200,50,193,0.8450696662997664,0.26777836339518635,0.001860476448200643,1.8245616188204798,0.03724447637796402,-2.167591094970703,6.352011680603027,0.17340610921382904,0.1564706563949585,0.4865860641002655,0.06804752525573417,0.2052355706691742,0.17199887335300446,0.7454900145530701,13.639973640441895
S005,12,1,5,250,50,193,0.742946119358909,0.2594347396971656,0.001700905617326498,1.7633243879497653,0.03668935224413872,-2.394993305206299,8.060873031616211,0.16866707801818848,0.15689502656459808,0.4800812304019928,0.06460938064609381,0.1940803974866867,0.172160342335701,0.7275086641311646,13.224481582641602
S005,13,1,6,300,50,193,0.5637198314048699,,,,,,,,,,,,,,
S005,14,2,0,0,100,193,0.5318263577545705,,,,,,,,,,,,,,
S005,15,2,1,50,100,193,0.8373647614701066,0.2993075873461414,0.0031719603575766087,2.0715582622914064,0.044552166014909744,-2.3943378925323486,7.984493255615234,0.21868804097175598,0.20737995207309723,0.6381460428237915,0.12481164438459812,0.20900030434131622,0.21425196528434753,0.7724711894989014,15.544169425964355
S005,16,2,2,100,100,193,0.9417970952240329,0.29890601848528175,0.0030214868020266294,2.0388660560724965,0.04659883305430412,-2.2119858264923096,6.412014961242676,0.2136661261320114,0.20015300810337067,0.6171390414237976,0.1226019782788404,0.21440835297107697,0.20826393365859985,0.7632603645324707,15.265898704528809
S005,17,2,3,150,100,193,0.9740932642487047,0.3039392020462665,0.002940032398328185,2.070203243073587,0.06084207817912102,-1.9664722681045532,5.26248836517334,0.21808262169361115,0.19542334973812103,0.6111956834793091,0.12677764303825378,0.22549563646316528,0.20379096269607544,0.7918714284896851,15.555859565734863
S005,18,2,4,200,100,193,0.9637842626647696,0.2910289692439343,0.0025513027794659138,1.98050098313234,0.03890449181199074,-1.9076659679412842,4.193426132202148,0.20507913827896118,0.18509367108345032,0.5904795527458191,0.11479108635097493,0.21247386932373047,0.19887864589691162,0.7580377459526062,14.799840927124023
S005,19,2,5,250,100,193,0.9375016778973932,0.28298357248445594,0.002141377655789256,1.9279618276382362,0.04678180068731308,-2.1250786781311035,6.689393997192383,0.19370463490486145,0.1690620332956314,0.5228419899940491,0.08636636980613384,0.20197290182113647,0.19820860028266907,0.7623477578163147,14.49105167388916
S005,20,2,6,300,100,193,0.6854143735402293,,,,,,,,,,,,,,
S005,21,3,0,0,150,193,0.5251147681816961,,,,,,,,,,,,,,
S005,22,3,1,50,150,193,0.8818223308008268,0.31050527736550676,0.0034603793174028397,2.1394252877428452,0.050780683755874634,-2.0577006340026855,5.410737991333008,0.22715559601783752,0.2077733725309372,0.655546247959137,0.13721192194112095,0.21224860846996307,0.2266363948583603,0.8071701526641846,16.074617385864258
S005,23,3,2,100,150,193,0.9787376842331338,0.32195143474975274,0.0033640898764133453,2.198977352027878,0.05176032334566116,-1.776793360710144,3.9567055702209473,0.23987238109111786,0.20162878930568695,0.6343694925308228,0.1461722028691335,0.22869417071342468,0.22660914063453674,0.8249427080154419,16.716564178466797
S005,24,3,3,150,150,193,0.9823082498859029,0.33832087364521374,0.004246745258569717,2.2907858137428416,0.06196524575352669,-1.6227107048034668,2.7620911598205566,0.25348010659217834,0.2239753007888794,0.7029666304588318,0.17504782727521181,0.24270093441009521,0.2357058972120285,0.8520485162734985,17.50325584411621
S005,25,3,4,200,150,193,0.9719724019436763,0.33219992497433004,0.0038348576053977013,2.2556499983629195,0.05830973759293556,-1.6902313232421875,3.378389358520508,0.24377964437007904,0.21270985901355743,0.6762059926986694,0.15649772130921144,0.23962000012397766,0.2300848662853241,0.8309575319290161,17.202320098876953
S005,26,3,5,250,150,193,0.9454481999516765,0.3071200961025806,0.0029804622754454613,2.0926711050496416,0.05066004395484924,-1.839214563369751,4.258632183074951,0.2192622870206833,0.19007448852062225,0.5979709029197693,0.12374705397961212,0.21458257734775543,0.21972043812274933,0.7852370738983154,15.69522762298584
S005,27,3,6,300,150,193,0.7556444468307874,0.2872651336170518,0.002527145901694894,1.9806427790694827,0.03585841506719589,-1.9757099151611328,4.77913761138916,0.19737140834331512,0.17901037633419037,0.5640098452568054,0.10043699150886418,0.187154158949852,0.21793250739574432,0.7494082450866699,14.76110553741455
S005,28,4,0,0,200,193,0.54490053424253,,,,,,,,,,,,,,
S005,29,4,1,50,200,193,0.88582243818626,0.302781258656384,0.0031879472080618143,2.076355351240662,0.048597633838653564,-2.065364360809326,5.473299980163574,0.21031668782234192,0.19659939408302307,0.6151340007781982,0.11840829191417142,0.20979413390159607,0.218318372964859,0.8102898001670837,15.503762245178223
S005,30,4,2,100,200,193,0.9690998416064861,0.3137682046001305,0.003118104999884963,2.137725124025078,0.04829717427492142,-1.7314409017562866,3.4424638748168945,0.22958755493164062,0.1988205760717392,0.6335608959197998,0.1431104216300072,0.22392913699150085,0.21978677809238434,0.8058995604515076,16.160188674926758
S005,31,4,3,150,200,193,0.9829257161266074,0.3191912177718688,0.0032994928769767284,2.1756271616504055,0.048607077449560165,-1.7350623607635498,3.5236687660217285,0.23447643220424652,0.20252397656440735,0.6444017887115479,0.1435282549913965,0.22756874561309814,0.22382023930549622,0.8217489123344421,16.491453170776367
